Date;Open;High;Low;Close;Volume;market_cap;total_volume;Value - Hrate;Value - Uadresses;google_trends
16/09/2019;10311.3000;10374.7000;10000.0000;10260.6000;3342.9345;3562326505.220782;17756715649.039593;86889448.1744;422886;52
17/09/2019;10260.7000;10276.3000;10134.7000;10190.0000;2862.7863;3559922682.466712;21023597738.505928;96346803.0777;562077;52
18/09/2019;10188.0000;10259.9000;10041.8000;10157.6000;2947.6528;3562997837.315615;22455074367.394978;87480532.8559;567927;52
19/09/2019;10157.7000;10375.0000;9633.8000;10274.4000;6317.8739;3557012139.5836153;23090871333.853035;102848734.574;578686;52
20/09/2019;10274.4000;10310.0000;10069.0000;10173.3000;2979.5714;3567341551.384865;29087301589.271233;87480532.8559;552276;52
21/09/2019;10173.8000;10175.1000;9903.7000;9978.4000;2133.8302;3561583092.524842;21353352045.86809;89253786.9002;557003;52
22/09/2019;9980.0000;10080.0000;9850.0000;10029.1000;2127.3444;3560308643.045494;19171243112.482235;98120057.1221;493311;34
23/09/2019;10029.2000;10045.4000;9615.0000;9686.9000;4041.3551;3560059047.964597;20183904895.218098;98120057.1221;456990;34
24/09/2019;9696.0000;9776.0000;8046.0000;8536.7000;16440.3395;3554410705.8451314;21295525547.07365;67383653.6863;544681;34
25/09/2019;8535.0000;8743.6000;8000.0000;8439.0000;10165.9177;3592832841.7627206;32311653809.385956;92800294.989;596954;34
26/09/2019;8439.0000;8465.7000;7730.0000;8060.3000;10825.2090;3566197858.8693175;29175515369.542446;92209210.3075;571599;34
27/09/2019;8063.0000;8290.0000;7850.0000;8196.0000;7405.7981;3567657625.992481;25741383574.330605;102155715.068;554702;34
28/09/2019;8195.9000;8426.0000;8024.9000;8213.5000;3824.9277;3566364069.0908837;23117659567.145687;83726816.3184;532292;34
29/09/2019;8214.0000;8240.3000;7909.0000;8053.1000;4937.6331;3570432018.6373005;20545325370.656204;100852756.02;474974;10
30/09/2019;8053.3000;8363.0000;7655.0000;8310.0000;7532.4467;3565873474.3711114;19048301856.556843;86263992.5705;435119;10
01/10/2019;8310.0000;8540.0000;8201.8000;8323.0000;7856.2502;3566140173.725016;25847527149.9095;82458228.1924;540376;10
02/10/2019;8323.0000;8389.0000;8168.2000;8382.3000;3884.7248;3576099659.5833344;20854001122.69076;90704051.0117;573854;10
03/10/2019;8382.2000;8411.7000;8070.1000;8238.1000;5110.2164;3571074432.6724;20855089798.99391;93875521.3267;535484;10
04/10/2019;8245.4000;8248.0000;8001.0000;8152.2000;3962.2929;3567220613.9087744;19572961483.375114;93241227.2637;525476;10
05/10/2019;8155.0000;8211.4000;8023.3000;8148.4000;2165.3334;3563728743.226812;19298784145.09476;93241227.2637;545609;10
06/10/2019;8150.8000;8181.6000;7780.0000;7863.0000;4761.7974;3566839635.5521703;18892057466.130764;100218461.957;480438;9
07/10/2019;7863.0000;8316.2000;7769.7000;8213.4000;6458.4940;3565105666.7035947;19605737575.620705;94509815.3898;435006;9
08/10/2019;8213.4000;8348.0000;8112.1000;8189.6000;3839.8669;3562270008.9646497;25559983804.799576;98315579.7679;538987;9
09/10/2019;8180.2000;8690.0000;8118.1000;8590.8000;6095.5157;3561393646.598982;23361854578.7939;102755638.209;534935;9
10/10/2019;8589.9000;8660.0000;8456.8000;8588.6000;4491.7965;3566136379.990864;27325803072.616024;87532580.6966;524494;9
11/10/2019;8588.6000;8932.5000;8230.3000;8270.6000;6684.4884;3566273428.2638464;24995849749.731598;103681264.293;549668;9
12/10/2019;8269.3000;8419.9000;8265.0000;8305.1000;1335.9479;3558783233.143403;26069363993.52469;100875176.085;547368;9
13/10/2019;8305.1000;8470.5000;8144.4000;8280.0000;2659.7793;3562687765.4062986;21445472846.22796;86002553.9696;452069;9
14/10/2019;8280.0000;8421.6000;8214.6000;8354.6000;2175.1951;3566190753.4596224;19731508334.59463;91822275.6668;417760;9
15/10/2019;8354.6000;8419.1000;8060.5000;8164.5000;3446.2856;3562469746.356078;20481025331.244766;87295825.4578;513254;9
16/10/2019;8164.5000;8176.2000;7916.0000;8000.0000;4175.7651;3562701963.0308404;21493954351.51166;98935268.8522;533673;9
17/10/2019;8000.1000;8136.4000;7938.8000;8077.1000;3371.3484;4290643937.349255;22778736976.499344;92468911.4109;545056;9
18/10/2019;8077.1000;8113.9000;7821.0000;7956.4000;4812.4530;4293271658.8182034;21017194197.26678;96995361.6198;528543;9
19/10/2019;7956.3000;8104.7000;7878.6000;7958.9000;2506.1929;4290053876.9751587;23001663306.631252;103461719.061;518606;9
20/10/2019;7960.0000;8305.0000;7882.5000;8240.2000;3549.2126;4292394553.217247;19614059974.66071;91822275.6668;486396;11
21/10/2019;8240.1000;8387.3000;8136.0000;8217.8000;3238.6657;4295335039.711131;21726972960.356358;94408818.6433;437713;11
22/10/2019;8210.3000;8325.0000;8000.0000;8020.6000;4402.0435;4297893303.518676;20519706077.13686;102815083.317;545843;11
23/10/2019;8020.6000;8050.3000;7302.0000;7475.0000;9256.0294;4294516192.5913825;22592600143.98734;109281440.758;541300;11
24/10/2019;7473.9000;7520.0000;7360.0000;7428.5000;3888.4685;4295912133.840862;27816653007.091927;109144376.317;544470;11
25/10/2019;7426.4000;8788.0000;7400.0000;8665.2000;11146.7464;4289829278.5483885;21576189844.419712;90520752.8588;515253;11
26/10/2019;8669.4000;10580.5000;8646.6000;9258.2000;21100.9854;4289720345.559119;39805653923.93424;93923788.6806;570469;11
27/10/2019;9261.7000;9821.0000;9106.3000;9543.1000;8972.3769;4286032327.363473;55987960238.0415;95285003.0093;541095;11
28/10/2019;9554.1000;9936.5000;9187.6000;9218.7000;7774.2366;4280403227.087565;43087750578.29668;78269823.9005;438755;11
29/10/2019;9217.1000;9563.8000;9030.0000;9435.7000;6443.0233;4285238496.3965764;40864168912.69023;91201360.0232;540579;11
30/10/2019;9435.1000;9435.3000;9000.0000;9166.2000;4885.8844;4290299219.8022575;39273058912.10073;90520752.8588;527526;11
31/10/2019;9163.9000;9459.7000;8949.6000;9146.7000;5161.9004;4290571163.9048963;36077163962.78493;91201360.0232;536888;11
01/11/2019;9151.9000;9323.4000;9058.1000;9258.9000;3424.0890;4295520274.681653;35532580746.11801;89840145.6945;504880;11
02/11/2019;9258.2000;9392.0000;9204.4000;9303.6000;2319.7522;4292402328.773791;32143190075.738434;88478931.3658;563151;11
03/11/2019;9303.6000;9383.7000;9080.0000;9209.3000;1976.0750;4297274004.476377;37020985766.282196;91201360.0232;472031;9
04/11/2019;9209.9000;9600.0000;9130.0000;9415.3000;4210.5555;4291350974.949207;35606245349.6266;93923788.6806;465534;9
05/11/2019;9415.2000;9534.7000;9175.0000;9315.4000;3879.8931;4292440543.877688;36846094171.167946;89840145.6945;549112;9
06/11/2019;9313.0000;9444.0000;9255.0000;9338.4000;2425.0494;4286247361.905825;35016718660.81047;98007431.6667;576664;9
07/11/2019;9339.6000;9375.0000;9084.9000;9205.0000;2735.2892;4288910378.389044;32499542400.389664;89840145.6945;559293;9
08/11/2019;9205.0000;9247.6000;8675.0000;8766.0000;6097.4310;4290025664.460029;32029646985.29064;91737090.3691;553447;9
09/11/2019;8765.9000;8877.2000;8721.0000;8812.0000;1669.9025;4281140240.558369;32889531255.817123;80936306.1161;541512;9
10/11/2019;8812.1000;9147.6000;8751.7000;9039.1000;2916.5229;4287864816.7338724;24322997830.254333;91053344.3807;519291;9
11/11/2019;9039.0000;9068.2000;8610.0000;8717.0000;3855.3770;4283684765.4839287;29388838134.67308;104964271.994;435494;9
12/11/2019;8717.0000;8868.1000;8560.0000;8812.8000;3351.9603;4286569550.521456;27167436432.38756;95479548.6214;511673;9
13/11/2019;8812.8000;8839.7000;8709.6000;8762.1000;1944.9588;4294412325.255515;27295538643.299187;85362510.3569;501680;9
14/11/2019;8763.9000;8785.0000;8561.0000;8632.1000;2648.0907;4282553700.763622;23557537652.97845;85362510.3569;555616;9
15/11/2019;8632.0000;8780.0000;8375.4000;8456.0000;4632.1823;4281715106.989038;26038460288.474266;106861216.669;535548;9
16/11/2019;8455.9000;8530.0000;8430.0000;8485.1000;1557.1708;4288170791.03422;29250394793.771206;99905752.8621;575887;9
17/11/2019;8487.0000;8630.0000;8363.5000;8503.2000;2173.9890;4294415723.030434;21907019693.811718;93582603.9468;495077;10
18/11/2019;8503.2000;8503.2000;8030.0000;8170.1000;5103.1131;4292153693.715395;24109469983.308346;97376493.296;430853;10
19/11/2019;8168.8000;8198.7000;7987.2000;8122.1000;3917.4102;4289846713.960536;28356386247.142357;88524084.8145;510494;10
20/11/2019;8124.9000;8220.0000;8030.0000;8083.1000;3329.9201;4290414178.3466663;26197290937.739895;92950289.0553;561226;10
21/11/2019;8083.1000;8116.5000;7399.0000;7619.1000;7275.8816;4288809724.8423734;23864504727.597954;89788714.5976;525739;10
22/11/2019;7619.1000;7719.3000;6761.0000;7284.8000;13608.7454;4292424386.707467;29584385318.684963;87143254.9642;584765;10
23/11/2019;7284.7000;7339.9000;7105.2000;7322.6000;3450.7318;4307290446.789244;42906098775.249084;85127203.6531;607299;10
24/11/2019;7322.5000;7344.0000;6836.9000;6903.9000;5289.0871;4292479947.931959;26505424422.35447;111568229.03;514757;11
25/11/2019;6903.9000;7372.6000;6525.0000;7127.8000;11883.5211;4293854079.141539;26761650455.890446;84482300.5951;436089;11
26/11/2019;7125.8000;7340.0000;7025.0000;7161.6000;5289.8959;4293965830.7886467;36734741081.58457;80612882.2472;495578;11
27/11/2019;7161.6000;7676.9000;6854.5000;7525.9000;10280.3603;4290698536.3824816;26889139669.217514;78678173.0733;576620;11
28/11/2019;7523.8000;7654.0000;7373.2000;7427.9000;5151.0489;4285167649.130439;30591386806.213097;89641525.0589;566552;11
29/11/2019;7427.9000;7867.5000;7412.4000;7756.8000;5710.6489;4292216044.6782885;22857515724.67355;105119198.45;533010;11
30/11/2019;7756.6000;7810.0000;7452.1000;7558.9000;3783.8449;4286771768.5368767;24099380304.998596;87706815.885;543960;11
01/12/2019;7558.9000;7558.9000;7228.8000;7398.4000;5458.6206;4286494287.1856794;19383832515.74999;81257785.3052;493866;9
02/12/2019;7398.3000;7426.7000;7160.1000;7305.8000;4088.1868;4288996420.0145025;23688721937.09547;89641525.0589;468193;9
03/12/2019;7304.0000;7410.0000;7245.0000;7294.1000;2968.6713;4289905360.0254;19906240091.458874;93510943.4068;552276;9
04/12/2019;7299.5000;7800.6000;7068.2000;7190.5000;8221.3563;4286019192.1538186;17978581741.995876;101894683.161;565368;9
05/12/2019;7196.2000;7488.8000;7157.9000;7394.0000;5740.7293;4287650290.8584337;26076009963.415268;107698810.682;569753;9
06/12/2019;7395.0000;7611.3000;7311.0000;7545.7000;4660.8783;4283121715.8592286;23549639360.587555;93386357.498;535061;9
07/12/2019;7546.3000;7630.0000;7491.3000;7509.2000;1904.4019;4288527224.179576;20773814305.282063;92816137.3772;534431;9
08/12/2019;7507.2000;7583.1000;7400.0000;7521.0000;2035.4011;4285244210.6415615;17694479338.91777;99217250.2997;465570;8
09/12/2019;7518.7000;7666.0000;7256.7000;7334.5000;6674.3711;4284190124.393583;18021228132.27915;94736471.2539;434939;8
10/12/2019;7334.5000;7398.0000;7160.0000;7219.3000;3914.4413;4288018633.665489;20265072716.996353;94736471.2539;538820;8
11/12/2019;7218.7000;7273.8000;7125.0000;7202.0000;2841.9367;4287290646.7029333;19627445983.201916;94736471.2539;548706;8
12/12/2019;7201.9000;7294.9000;7077.0000;7190.1000;4286.9906;4285078168.7105346;18295188578.36149;84494690.5778;521113;8
13/12/2019;7190.2000;7300.0000;7182.7000;7251.9000;2900.5007;4291936960.869422;20234407853.524532;85134801.8701;531404;8
14/12/2019;7251.9000;7272.1000;7010.0000;7067.5000;2770.3793;4285342719.413138;19210398968.547558;97296916.423;547987;8
15/12/2019;7067.5000;7203.0000;7010.0000;7113.7000;2347.9381;4287222687.7651443;20532566791.521225;96656805.1307;475246;10
16/12/2019;7112.8000;7140.0000;6800.0000;6876.7000;5102.8052;4285886684.7091284;19531688421.926453;79373800.2398;434034;10
17/12/2019;6877.4000;6939.0000;6563.0000;6611.1000;6131.2575;4291385778.3077035;25604257514.955753;100497472.884;549300;10
18/12/2019;6612.9000;7488.2000;6430.2000;7287.9000;11212.5115;4297263155.708665;29628496619.265736;90255692.2081;557300;10
19/12/2019;7293.4000;7379.8000;7045.0000;7149.8000;5337.3356;4294101801.6877546;39441541698.76367;85774913.1623;560284;10
20/12/2019;7150.5000;7218.0000;7076.7000;7191.5000;3440.0408;4290171199.0560904;25115083576.51743;100622310.115;539310;10
21/12/2019;7191.6000;7191.6000;7117.6000;7143.5000;1353.0698;4292182605.6316495;24999882712.007595;100413778.964;476911;10
22/12/2019;7143.5000;7526.9000;7124.0000;7510.0000;4534.8294;4291227631.673356;19640631770.19418;113287340.369;479841;9
23/12/2019;7510.1000;7690.5000;7265.0000;7324.0000;7541.5276;4299511702.3555155;26319649536.412926;108781593.877;432257;9
24/12/2019;7315.2000;7420.4000;7160.0000;7253.3000;4866.1343;4295666750.9686165;31581344213.08287;92045964.05;518639;9
25/12/2019;7252.9000;7271.8000;7116.1000;7192.1000;3360.6568;4288724781.647807;27670400827.5384;80459758.785;493086;9
26/12/2019;7193.0000;7428.9000;7150.0000;7195.5000;3667.0310;4288721465.2944646;25299966599.725178;82390792.9958;401735;9
27/12/2019;7196.4000;7255.0000;6934.8000;7246.4000;3927.3941;4289428178.0955973;26597921313.51084;107494237.737;476783;9
28/12/2019;7246.6000;7350.0000;7234.9000;7300.1000;2522.1580;4291565866.063677;27571086947.887157;93333320.1906;539658;9
29/12/2019;7300.6000;7531.4000;7280.0000;7391.0000;3018.8526;4285608435.720256;24623175200.33464;95908032.4717;490465;9
30/12/2019;7383.4000;7383.4000;7200.0000;7209.7000;3737.3358;4287781029.7340155;25074340447.09224;99770100.8933;449701;9
31/12/2019;7216.4000;7301.1000;7110.0000;7168.3000;2652.1351;4281011670.9315376;25345399271.788616;106850559.666;544505;9
01/01/2020;7168.3000;7235.0000;7150.0000;7174.4000;1827.6349;4285941694.738991;23700467688.597626;93333320.1906;489182;9
02/01/2020;7174.4000;7185.8000;6915.0000;6942.3000;4057.3315;4286266485.3207355;20511330406.674465;112718458.533;389706;9
03/01/2020;6943.4000;7397.3000;6860.0000;7334.8000;8120.4914;4288898575.229704;22785123515.581898;96717718.3124;475461;9
04/01/2020;7333.2000;7396.4000;7260.0000;7350.2000;2912.3731;4283023028.1804905;34359766805.71312;115924073.722;523231;9
05/01/2020;7350.2000;7493.3000;7301.1000;7346.9000;2904.0935;4287220840.862627;23242310022.858974;115238132.457;465366;11
06/01/2020;7347.2000;7800.0000;7339.2000;7757.3000;5994.0749;4281391701.4349484;25499195568.806232;111808426.134;459065;11
07/01/2020;7760.0000;8252.5000;7727.1000;8160.0000;10390.7562;4285344128.9621105;32170855517.2865;92602070.7246;522665;11
08/01/2020;8160.3000;8464.3000;7875.0000;8043.3000;12263.4286;4279309316.940058;38566149172.81088;120725662.574;576831;11
09/01/2020;8043.3000;8043.7000;7749.9000;7818.0000;6127.6123;4273984481.0242386;41309963723.6954;97403659.577;558689;11
10/01/2020;7818.1000;8191.9000;7666.3000;8191.9000;8032.1351;4286942072.2085485;31855695067.773724;107692778.546;553318;11
11/01/2020;8191.9000;8319.5000;7999.3000;8026.2000;4806.7777;4288341143.272189;39342110024.91291;102205248.429;590633;11
12/01/2020;8023.3000;8185.0000;7951.2000;8177.3000;2330.0675;4273319340.088697;34614915677.69449;111808426.134;509544;11
13/01/2020;8177.3000;8188.8000;8036.8000;8104.0000;2714.8883;4281347849.5961967;29450782375.852303;103577130.959;450668;11
14/01/2020;8104.1000;8892.0000;8104.1000;8815.5000;15537.3414;4282360329.8870263;29491433579.915695;98089600.8416;501600;11
15/01/2020;8815.5000;8900.0000;8560.0000;8810.3000;8031.7770;4278526948.1391935;70376678351.42145;99607271.22;616194;11
16/01/2020;8808.4000;8846.2000;8579.4000;8717.8000;4960.8137;4286133433.3041477;57728408600.02831;110915119.366;580574;11
17/01/2020;8717.9000;9004.0000;8657.7000;8901.5000;8148.7064;4277820757.819113;44913821772.44957;116791417.081;555072;11
18/01/2020;8898.5000;8975.0000;8810.0000;8907.7000;3915.3041;4279860809.687358;52914761703.3385;116791417.081;562153;11
19/01/2020;8905.3000;9185.0000;8470.0000;8705.8000;8532.3027;4277817641.5174227;49212911786.04843;96958912.2936;491063;10
20/01/2020;8705.8000;8731.9000;8510.0000;8629.4000;3779.4924;4282607058.0138593;49853909284.7254;110180582.152;477110;10
21/01/2020;8628.7000;8782.2000;8333.0000;8723.3000;4521.5191;4281327773.24018;34635136455.02754;111649656.581;532773;10
22/01/2020;8723.3000;8795.0000;8565.4000;8659.0000;3097.9126;4283473427.904655;32056660166.936714;112384193.795;544525;10
23/01/2020;8658.9000;8662.1000;8281.0000;8390.1000;5865.7000;4282886404.333369;30662512551.840458;114587805.438;544484;10
24/01/2020;8390.1000;8505.5000;8215.2000;8426.8000;4582.8603;4279582980.171292;35688764491.40632;116791417.081;535923;10
25/01/2020;8426.8000;8427.8000;8253.3000;8325.0000;2513.0101;4289750200.54091;37805953713.07573;111649656.581;534403;10
26/01/2020;8325.1000;8601.9000;8285.0000;8592.7000;3516.6668;4283647990.5767603;31241223289.113647;120464103.153;461312;11
27/01/2020;8599.3000;8979.0000;8565.0000;8891.8000;6287.2172;4285728293.985232;36708874104.71233;105038821.651;429535;11
28/01/2020;8891.8000;9420.7000;8873.9000;9399.9000;8030.8408;4277424753.5497913;49516047672.77202;94755300.6506;504693;11
29/01/2020;9395.0000;9438.3000;9222.6000;9280.9000;5598.6461;4295159219.365079;58290792407.472824;107321517.017;589168;11
30/01/2020;9281.2000;9568.1000;9060.0000;9500.0000;8016.2853;4276714293.7678623;57787218862.40493;123011831.713;573372;11
31/01/2020;9500.5000;9520.0000;9200.0000;9339.3000;4869.4628;4277899662.966756;65338196682.927795;119936535.92;570253;11
01/02/2020;9337.1000;9453.9000;9283.5000;9377.1000;1680.5257;4277278307.8863506;63083137863.675835;110710648.542;572887;11
02/02/2020;9377.0000;9473.1000;9150.0000;9322.2000;3269.3897;4279297792.444087;62333602428.36928;116092416.179;523782;11
03/02/2020;9322.2000;9610.0000;9225.0000;9281.0000;4995.3483;4285631681.8754773;70633299956.59721;109941824.593;501222;11
04/02/2020;9280.8000;9348.7000;9078.8000;9159.3000;3809.7313;4291651783.0249114;72074860985.64421;113785944.334;573277;11
05/02/2020;9159.3000;9765.0000;9150.2000;9616.2000;6914.0535;4279687870.004281;69616898293.4287;101484761.163;555771;11
06/02/2020;9612.8000;9853.0000;9520.0000;9754.7000;5888.0384;4281286725.960383;83367665666.77362;122243007.765;618126;11
07/02/2020;9754.7000;9883.6000;9715.0000;9799.6000;3687.0081;4280165005.9691873;89456430446.92986;103791233.008;552411;11
08/02/2020;9799.6000;9942.0000;9658.0000;9904.3000;3479.9191;4283434128.752056;89855187101.49152;106866528.8;599280;11
09/02/2020;9901.6000;10180.0000;9887.4000;10160.1000;4824.2847;4283445364.169793;93961336140.33603;106866528.8;529398;13
10/02/2020;10159.1000;10200.0000;9760.0000;9850.1000;5740.5375;4304246879.444564;100945702635.24588;117630064.075;508254;13
11/02/2020;9850.1000;10409.2000;9707.0000;10273.2000;7498.7879;4293957672.4137683;106352560942.68538;93796521.681;526825;13
12/02/2020;10271.6000;10486.9000;10218.0000;10354.6000;6776.7063;4288414305.541914;46750756586.52256;114190850.876;641161;13
13/02/2020;10352.6000;10516.6000;10060.3000;10241.6000;7307.3106;4276982477.616516;57978692410.21687;109742275.189;612313;13
14/02/2020;10241.6000;10390.0000;10097.4000;10370.8000;3567.7507;4279251912.61609;71399518927.5377;108969442.265;608036;13
15/02/2020;10369.5000;10400.0000;9766.9000;9904.6000;3626.7133;4283562617.3753257;65602990735.9234;104332444.722;564227;13
16/02/2020;9904.5000;10046.8000;9632.0000;9923.9000;3239.1699;4282126676.342095;70029696425.96321;109742275.189;563001;12
17/02/2020;9921.1000;9961.5000;9476.4000;9702.1000;4759.2577;4287194543.0562115;55975123555.71236;109742275.189;474183;12
18/02/2020;9702.2000;10281.0000;9615.0000;10180.0000;4946.6300;4296553112.351896;64384114671.17158;121334769.047;584197;12
19/02/2020;10180.3000;10300.0000;9346.0000;9602.2000;6771.7534;4285326170.913868;70299261237.21727;115924938.58;569291;12
20/02/2020;9602.0000;9704.9000;9350.0000;9610.7000;4154.0729;4282876600.3408866;65196416436.48433;108969442.265;580124;12
21/02/2020;9608.5000;9771.4000;9562.8000;9698.2000;2778.8668;4287659834.945381;72007263154.84265;97376948.4073;563175;12
22/02/2020;9696.8000;9717.6000;9575.0000;9671.5000;1028.0012;4286189909.950764;43693281116.5608;119016270.276;574950;12
23/02/2020;9670.0000;10022.0000;9666.0000;9966.1000;2462.4262;4285130709.1202736;37409628165.20042;114379272.732;525819;11
24/02/2020;9967.5000;10022.8000;9485.0000;9664.6000;4234.8706;4294456127.209374;44933931790.78866;109742275.189;465169;11
25/02/2020;9661.8000;9677.4000;9244.0000;9309.5000;4373.8975;4289228245.46827;50814470266.30067;108969442.265;558687;11
26/02/2020;9307.7000;9365.6000;8645.0000;8783.5000;8419.1847;4284267566.820399;48218794419.31541;111020255.745;566484;11
27/02/2020;8783.3000;8968.0000;8516.3000;8810.3000;4871.4714;4279357850.6112013;60222173759.006355;104700775.427;588558;11
28/02/2020;8814.5000;8895.0000;8439.3000;8715.5000;5456.7246;4290501476.9167504;53511612145.49837;113169220.499;578398;11
29/02/2020;8706.8000;8795.0000;8526.6000;8529.1000;2241.9659;4284583525.7589073;50928255293.28052;121637665.57;611266;11
01/03/2020;8526.1000;8750.0000;8405.0000;8530.0000;3134.0479;4281707677.9713054;39523155374.76641;107010351.356;519628;11
02/03/2020;8518.8000;8965.0000;8486.9000;8924.7000;4758.5651;4287586058.2481146;40679056015.069176;136264979.784;505885;11
03/03/2020;8918.4000;8924.1000;8662.5000;8752.8000;3892.8282;4287612678.8629875;62844694239.69653;114708937.784;608032;11
04/03/2020;8756.6000;8844.0000;8670.4000;8758.7000;3140.2803;4290848897.27709;69962062115.36945;117788372.356;593725;11
05/03/2020;8758.4000;9170.0000;8758.4000;9066.0000;4762.4329;4294158069.3345623;43525699046.66516;128566393.356;625096;11
06/03/2020;9065.8000;9175.0000;9001.9000;9154.9000;3664.4395;4283452585.4754834;46015872915.016624;125486958.784;603996;11
07/03/2020;9154.8000;9213.0000;8856.0000;8899.5000;2985.5724;4292195689.740502;48040883409.130745;119328089.641;601698;11
08/03/2020;8891.1000;8891.1000;8003.1000;8035.6000;7188.9814;4288082506.561007;44669108239.37727;120867806.927;526880;20
09/03/2020;8039.8000;8185.0000;7634.3000;7927.8000;9972.5948;4262796415.2644653;41092822471.060905;121637665.57;501571;20
10/03/2020;7929.1000;8153.5000;7735.0000;7886.9000;7316.4647;4299840152.818669;60711640591.94306;119877105.098;606002;20
11/03/2020;7889.6000;7986.1000;7589.0000;7943.3000;6679.2757;4301130617.355973;47930121433.38325;108616241.392;601526;20
12/03/2020;7961.3000;7967.3000;4672.3000;4850.0000;39800.7151;4311456649.06912;45304260520.12959;97919187.3154;528053;20
13/03/2020;4850.0000;5999.0000;3913.1000;5630.2000;45110.8734;4308381652.1723;65370235004.51704;124250397.35;653156;20
14/03/2020;5630.2000;5664.9000;5057.0000;5162.2000;11373.5894;4340812840.148948;92226829877.40114;102856289.197;567712;20
15/03/2020;5163.1000;6002.2000;5092.6000;5340.1000;14972.4424;4271079465.443513;39487890716.07522;105324840.138;517382;20
16/03/2020;5339.7000;5345.8000;4331.7000;5042.3000;25217.6691;4293832554.0874405;41647999561.05808;97919187.3154;413935;20
17/03/2020;5044.0000;5565.1000;4942.0000;5331.7000;17512.0384;4317599420.116166;50934758342.763794;97919187.3154;532450;20
18/03/2020;5334.3000;5450.0000;5015.9000;5415.2000;17389.7710;4306583144.903502;44460007814.426414;101210588.57;540902;20
19/03/2020;5419.3000;6433.6000;5270.1000;6184.5000;21672.5679;4231721926.3548894;43824087657.32284;82285031.3575;476482;20
20/03/2020;6185.3000;7020.0000;5680.0000;6206.8000;22752.7599;4294893981.1129794;59937178587.72581;88044983.5525;525607;20
21/03/2020;6207.0000;6469.9000;5850.0000;6196.3000;11088.6093;4342066151.500842;65487737812.20043;89690684.1797;564748;20
22/03/2020;6196.3000;6419.9000;5748.7000;5825.5000;11834.2400;4274759423.202568;50189758583.7647;102033438.883;469859;15
23/03/2020;5820.6000;6615.0000;5688.1000;6505.1000;16490.5849;4298879010.052839;45666848648.790924;104501989.824;409829;15
24/03/2020;6498.4000;6875.0000;6404.0000;6769.0000;15187.8874;4298542912.578629;53286026951.02652;92159235.1204;509038;15
25/03/2020;6766.8000;6985.0000;6462.5000;6689.9000;12154.1155;4287070634.488864;53554483664.08859;108616241.392;528586;15
26/03/2020;6690.0000;6796.2000;6524.8000;6767.0000;7007.1246;4304355950.614791;47596191600.245384;75702228.8489;456328;15
27/03/2020;6764.2000;6869.0000;6280.0000;6376.4000;9964.0639;4300196108.958909;39180907039.91991;112492821.359;539881;15
28/03/2020;6376.3000;6376.4000;6039.0000;6251.8000;9047.7771;4285259141.8545556;39075047613.05333;107197274.864;529197;15
29/03/2020;6252.6000;6281.1000;5866.3000;5875.0000;6451.4807;4291651284.5904016;41891748335.442604;93365368.4297;469113;13
30/03/2020;5875.0000;6640.0000;5851.0000;6403.2000;11023.8515;4298897388.168864;32157860776.982014;104430893.577;428425;13
31/03/2020;6403.8000;6525.0000;6336.0000;6422.1000;6173.3859;4303567262.188679;43018394294.533485;101664512.29;535787;13
01/04/2020;6422.2000;6710.0000;6157.4000;6662.9000;11298.7526;4282455239.003254;37371758622.055305;109963656.151;546702;13
02/04/2020;6662.9000;7269.0000;6576.4000;6803.8000;18344.4551;4298464571.519161;40351116424.727905;105814084.22;544088;13
03/04/2020;6800.5000;7053.3000;6610.0000;6738.6000;11139.7987;6308898014.114253;54229506608.48683;105814084.22;569905;13
04/04/2020;6738.6000;7002.0000;6654.5000;6873.2000;6160.3626;6345586550.244182;44649563860.51618;91290582.4646;548300;13
05/04/2020;6873.0000;6910.1000;6681.8000;6779.4000;3842.2336;6341175558.074301;38060128235.63738;108580465.507;479599;13
06/04/2020;6778.7000;7370.0000;6774.2000;7343.5000;12052.0746;6357859575.226397;34785326791.91161;121029181.298;452282;13
07/04/2020;7342.3000;7474.9000;7080.0000;7206.2000;10959.2411;6348996817.026262;56381821883.68184;88524201.1778;557192;13
08/04/2020;7204.7000;7425.7000;7157.0000;7368.0000;7513.6737;6337540894.788158;55214734210.64167;116188014.046;598670;13
09/04/2020;7366.3000;7378.1000;7091.9000;7294.1000;7172.4671;6342789172.680911;49515233520.60701;103061194.836;554336;13
10/04/2020;7294.1000;7304.5000;6750.0000;6873.8000;10943.9498;6351749244.043133;43567794450.27886;112650577.826;544185;13
11/04/2020;6873.7000;6960.0000;6771.4000;6889.6000;4297.1105;6360286245.591112;51970144128.44539;119234053.154;550585;13
12/04/2020;6886.8000;7216.5000;6795.0000;6903.7000;7413.5187;6358136925.695003;38381907240.91278;116308064.119;474445;13
13/04/2020;6903.7000;6903.9000;6560.0000;6861.6000;10209.6362;6360712294.279481;43163061139.33908;111919080.568;437242;13
14/04/2020;6862.1000;6985.0000;6772.7000;6874.5000;5897.6501;6342632339.143849;48857612973.61726;125086031.223;549230;13
15/04/2020;6874.6000;6938.8000;6601.0000;6619.8000;6376.2926;6353107084.775323;41681304662.60718;122891539.447;583665;13
16/04/2020;6618.1000;7212.2000;6478.6000;7114.9000;14381.3917;6338368646.483199;38885674226.81375;123623036.706;612959;13
17/04/2020;7112.4000;7157.8000;6989.7000;7034.1000;5728.8111;6367320936.370214;61976472217.65739;112650577.826;635870;13
